cust_id,country,cust_name,cust_type
CUST-08252,MY,Nadia Shah,Regular
CUST-08253,ID,Cahyo Nuraini,Regular
CUST-08254,ID,Indra Pamungkas,Silver
CUST-08255,ID,Putri Rahmawati,Regular
CUST-08256,ID,Ayu Pratama,Silver
CUST-08257,MY,Siti Ismail,Regular
CUST-08258,ID,Nur Ramadhani,Regular
CUST-08259,ID,Rudi Siregar,Regular
CUST-08260,MY,Nabila Salleh,Platinum
CUST-08261,MY,Hakim Jamal,Regular
CUST-08262,ID,Rina Santoso,Regular
CUST-08263,ID,Anisa Siregar,Regular
CUST-08264,MY,Azlan Jamal,Regular
CUST-08265,ID,Fajar Santoso,Regular
CUST-08266,ID,Fajar Ramadhani,Silver
CUST-08267,ID,Agus Tjahyono,Regular
CUST-08268,ID,Indra Tjahyono,Silver
CUST-08269,SG,Koh Yi Ling,Silver
CUST-08270,ID,Eka Nugroho,Regular
CUST-08271,ID,Wulan Hidayat,Regular
CUST-08272,MY,Zulkifli Roslan,Regular
CUST-08273,ID,Yoga Lestari,Regular
CUST-08274,ID,Sari Utami,Regular
CUST-08275,ID,Bambang Wibowo,Silver
CUST-08276,ID,Ayu Tjahyono,Silver
CUST-08277,ID,Sari Utami,Regular
CUST-08278,SG,Toh Natalie,Gold
CUST-08279,ID,Wulan Lestari,Regular
CUST-08280,MY,Faiz Razak,Platinum
CUST-08281,ID,Putri Santoso,Silver
CUST-08282,ID,Rina Nugroho,Regular
CUST-08283,MY,Mohd Razak,Gold
CUST-08284,ID,Agus Hidayat,Regular
CUST-08285,ID,Putri Ramadhani,Regular
CUST-08286,ID,Cahyo Rahmawati,Regular
CUST-08287,ID,Rudi Nugroho,Silver
CUST-08288,ID,Agus Wibowo,Regular
CUST-08289,ID,Yoga Pratama,Regular
CUST-08290,SG,Lau Jia Hui,Silver
CUST-08291,ID,Nur Wijaya,Silver
CUST-08292,ID,Putri Gunawan,Gold
CUST-08293,ID,Eka Hidayat,Gold
CUST-08294,ID,Agus Wibowo,Regular
CUST-08295,MY,Zulkifli Zainal,Regular
CUST-08296,ID,Yoga Permata,Gold
CUST-08297,ID,Ayu Gunawan,Silver
CUST-08298,ID,Dwi Mahendra,Regular
CUST-08299,ID,Nur Rahmawati,Silver
CUST-08300,MY,Hakim Halim,Regular
CUST-08301,ID,Putri Wijaya,Regular
CUST-08302,MY,Mohd Aziz,Regular
CUST-08303,MY,Aina Shah,Regular
CUST-08304,ID,Putri Wibowo,Regular
CUST-08305,MY,Ahmad Halim,Gold
CUST-08306,ID,Cahyo Wibowo,Regular
CUST-08307,SG,Teo Rachel,Gold
CUST-08308,ID,Sari Santoso,Regular
CUST-08309,ID,Eka Tjahyono,Regular
CUST-08310,ID,Rina Saputra,Regular
CUST-08311,ID,Indra Rahmawati,Silver
CUST-08312,ID,Dewi Pratama,Regular
CUST-08313,MY,Nadia Razak,Gold
CUST-08314,ID,Eka Santoso,Regular
CUST-08315,ID,Yoga Halim,Regular
CUST-08316,MY,Khairul Zainal,Regular
CUST-08317,SG,Chew Nicholas,Regular
CUST-08318,ID,Rina Permata,Regular
CUST-08319,ID,Putri Rahmawati,Gold
CUST-08320,MY,Haziq Latif,Silver
CUST-08321,ID,Anisa Lestari,Regular
CUST-08322,SG,Lim Jia Hui,Regular
CUST-08323,ID,Agus Saputra,Regular
CUST-08324,ID,Eka Permata,Regular
CUST-08325,ID,Rizki Santoso,Silver
CUST-08326,ID,Andi Nuraini,Regular
CUST-08327,MY,Hafiz Kamal,Regular
CUST-08328,ID,Putri Mahendra,Silver
CUST-08329,MY,Nadia Abdullah,Regular
CUST-08330,MY,Aisyah Rahman,Regular
CUST-08331,ID,Yoga Halim,Regular
CUST-08332,ID,Ayu Saputra,Regular
CUST-08333,SG,Chew Jia Hui,Silver
CUST-08334,ID,Rina Nuraini,Regular
CUST-08335,MY,Nadia Nasir,Silver
CUST-08336,ID,Yoga Rahmawati,Silver
CUST-08337,ID,Dwi Utami,Silver
CUST-08338,ID,Cahyo Saputra,Regular
CUST-08339,ID,Yoga Pamungkas,Platinum
CUST-08340,ID,Nur Pamungkas,Regular
CUST-08341,ID,Fajar Permata,Silver
CUST-08342,ID,Sari Nuraini,Regular
CUST-08343,ID,Rudi Sutanto,Regular
CUST-08344,ID,Fajar Nuraini,Regular
CUST-08345,ID,Rizki Tjahyono,Regular
CUST-08346,SG,Tan Jing Yi,Regular
CUST-08347,SG,Lau Rachel,Gold
CUST-08348,MY,Siti Roslan,Regular
CUST-08349,ID,Dwi Ramadhani,Regular
CUST-08350,ID,Rizki Wibowo,Regular
CUST-08351,MY,Aina Rahman,Platinum
CUST-08352,ID,Andi Tjahyono,Platinum
CUST-08353,MY,Hafiz Hassan,Regular
CUST-08354,MY,Zulkifli Abdullah,Silver
CUST-08355,ID,Putri Pamungkas,Silver
CUST-08356,MY,Nabila Hisyam,Gold
CUST-08357,MY,Farah Roslan,Silver
CUST-08358,ID,Andi Mahendra,Regular
CUST-08359,ID,Cahyo Gunawan,Silver
CUST-08360,ID,Dwi Lestari,Regular
CUST-08361,ID,Rina Mahendra,Regular
CUST-08362,ID,Dwi Pratama,Silver
CUST-08363,MY,Nurul Hisyam,Gold
CUST-08364,ID,Ayu Halim,Silver
CUST-08365,ID,Dewi Saputra,Regular
CUST-08366,ID,Rizki Permata,Silver
CUST-08367,MY,Zulkifli Ismail,Regular
CUST-08368,ID,Bambang Halim,Regular
CUST-08369,ID,Nur Mahendra,Regular
CUST-08370,ID,Sari Lestari,Regular
CUST-08371,ID,Eka Hidayat,Regular
CUST-08372,ID,Rudi Tjahyono,Gold
CUST-08373,ID,Ayu Gunawan,Regular
CUST-08374,MY,Zulkifli Jamal,Silver
CUST-08375,MY,Zulkifli Yusof,Regular
CUST-08376,ID,Rina Mahendra,Gold
CUST-08377,SG,Quek Li Ting,Regular
CUST-08378,ID,Ayu Lestari,Regular
CUST-08379,ID,Agus Wibowo,Platinum
CUST-08380,MY,Aina Jamal,Regular
CUST-08381,ID,Dewi Pamungkas,Gold
CUST-08382,MY,Farah Kamal,Regular
CUST-08383,ID,Putri Nugroho,Regular
CUST-08384,ID,Anisa Pratama,Silver
CUST-08385,ID,Rizki Sutanto,Regular
CUST-08386,ID,Agus Mahendra,Silver
CUST-08387,ID,Rina Halim,Silver
CUST-08388,ID,Rina Gunawan,Platinum
CUST-08389,ID,Indra Gunawan,Regular
CUST-08390,ID,Cahyo Utami,Silver
CUST-08391,ID,Fajar Wibowo,Regular
CUST-08392,MY,Aisyah Othman,Regular
CUST-08393,ID,Nur Nuraini,Platinum
CUST-08394,MY,Syafiq Shah,Silver
CUST-08395,ID,Dwi Rahmawati,Silver
CUST-08396,MY,Nadia Abdullah,Silver
CUST-08397,SG,Lee Li Ting,Regular
CUST-08398,ID,Eka Sutanto,Regular
CUST-08399,ID,Wulan Rahmawati,Regular
CUST-08400,ID,Rudi Gunawan,Regular
CUST-08401,ID,Wulan Rahmawati,Regular
CUST-08402,ID,Ayu Wibowo,Silver
CUST-08403,ID,Eka Nugroho,Regular
CUST-08404,ID,Indra Saputra,Regular
CUST-08405,ID,Eka Tjahyono,Regular
CUST-08406,ID,Cahyo Gunawan,Gold
CUST-08407,MY,Aisyah Razak,Silver
CUST-08408,ID,Andi Sutanto,Silver
CUST-08409,ID,Rudi Siregar,Silver
CUST-08410,MY,Siti Rahman,Regular
CUST-08411,MY,Hakim Yusof,Regular
CUST-08412,ID,Rina Utami,Regular
CUST-08413,MY,Ahmad Hassan,Gold
CUST-08414,MY,Siti Yusof,Silver
CUST-08415,ID,Fajar Santoso,Silver
CUST-08416,SG,Lim Nicholas,Regular
CUST-08417,MY,Nabila Razak,Regular
CUST-08418,ID,Dwi Ramadhani,Regular
CUST-08419,ID,Yoga Ramadhani,Gold
CUST-08420,MY,Mohd Abdullah,Regular
CUST-08421,ID,Rina Wibowo,Regular
CUST-08422,SG,Chan Mei Ling,Regular
CUST-08423,MY,Azlan Rahman,Regular
CUST-08424,ID,Fajar Siregar,Silver
CUST-08425,ID,Rina Santoso,Regular
CUST-08426,SG,Lee Hui Min,Regular
CUST-08427,MY,Azlan Jamal,Regular
CUST-08428,MY,Ahmad Abdullah,Silver
CUST-08429,ID,Rina Sutanto,Regular
CUST-08430,SG,Chew Natalie,Regular
CUST-08431,ID,Eka Sutanto,Regular
CUST-08432,ID,Putri Pratama,Regular
CUST-08433,ID,Indra Siregar,Silver
CUST-08434,MY,Mohd Hassan,Silver
CUST-08435,MY,Khairul Basri,Regular
CUST-08436,ID,Rudi Ramadhani,Silver
CUST-08437,ID,Rudi Gunawan,Silver
CUST-08438,ID,Eka Saputra,Silver
CUST-08439,ID,Ayu Hidayat,Regular
CUST-08440,ID,Indra Saputra,Regular
CUST-08441,ID,Dwi Ramadhani,Gold
CUST-08442,SG,Tan Hui Min,Regular
CUST-08443,MY,Hafiz Idris,Regular
CUST-08444,SG,Chan Jia Hui,Gold
CUST-08445,SG,Chew Yi Ling,Regular
CUST-08446,ID,Rizki Siregar,Regular
CUST-08447,ID,Sari Nugroho,Platinum
CUST-08448,ID,Yoga Lestari,Silver
CUST-08449,ID,Dwi Hidayat,Regular
CUST-08450,SG,Lim Yi Ling,Regular
CUST-08451,ID,Yoga Pratama,Regular
CUST-08452,MY,Aina Salleh,Regular
CUST-08453,ID,Agus Saputra,Regular
CUST-08454,MY,Azlan Othman,Regular
CUST-08455,ID,Yoga Nuraini,Platinum
CUST-08456,ID,Yoga Pamungkas,Regular
CUST-08457,ID,Nur Lestari,Silver
CUST-08458,MY,Nadia Latif,Silver
CUST-08459,SG,Lee Jia Hui,Silver
CUST-08460,MY,Aisyah Idris,Regular
CUST-08461,MY,Mohd Basri,Regular
CUST-08462,ID,Yoga Santoso,Regular
CUST-08463,ID,Ayu Utami,Regular
CUST-08464,ID,Agus Saputra,Silver
CUST-08465,SG,Goh Jing Yi,Regular
CUST-08466,ID,Dwi Tjahyono,Regular
CUST-08467,ID,Rizki Mahendra,Regular
CUST-08468,ID,Cahyo Permata,Silver
CUST-08469,ID,Cahyo Saputra,Silver
CUST-08470,MY,Hakim Othman,Regular
CUST-08471,ID,Rizki Halim,Regular
CUST-08472,MY,Ahmad Jamal,Regular
CUST-08473,ID,Dewi Utami,Regular
CUST-08474,ID,Cahyo Gunawan,Regular
CUST-08475,ID,Agus Halim,Silver
CUST-08476,ID,Agus Wibowo,Silver
CUST-08477,ID,Anisa Mahendra,Regular
CUST-08478,MY,Siti Kamal,Regular
CUST-08479,ID,Rina Tjahyono,Regular
CUST-08480,ID,Andi Santoso,Platinum
CUST-08481,ID,Eka Wibowo,Silver
CUST-08482,ID,Andi Siregar,Gold
CUST-08483,ID,Rina Rahmawati,Regular
CUST-08484,ID,Rina Hidayat,Regular
CUST-08485,MY,Ahmad Basri,Silver
CUST-08486,ID,Putri Tjahyono,Regular
CUST-08487,ID,Sari Santoso,Silver
CUST-08488,ID,Putri Nuraini,Regular
CUST-08489,ID,Putri Siregar,Regular
CUST-08490,ID,Rizki Mahendra,Regular
CUST-08491,SG,Ng Mei Ling,Silver
CUST-08492,ID,Sari Saputra,Gold
CUST-08493,ID,Sari Ramadhani,Silver
CUST-08494,MY,Nurul Idris,Silver
CUST-08495,ID,Dwi Nugroho,Silver
CUST-08496,ID,Wulan Ramadhani,Regular
CUST-08497,MY,Aina Basri,Regular
CUST-08498,MY,Mohd Jamal,Regular
CUST-08499,SG,Goh Jun Jie,Gold
CUST-08500,ID,Dwi Halim,Regular
CUST-08501,ID,Rina Saputra,Regular
CUST-08502,ID,Rizki Santoso,Regular
CUST-08503,ID,Bambang Pamungkas,Gold
CUST-08504,MY,Nabila Hassan,Silver
CUST-08505,ID,Indra Saputra,Silver
CUST-08506,ID,Anisa Nuraini,Regular
CUST-08507,MY,Aisyah Idris,Regular
CUST-08508,ID,Eka Santoso,Silver
CUST-08509,ID,Bambang Ramadhani,Gold
CUST-08510,ID,Rudi Utami,Gold
CUST-08511,MY,Hanis Idris,Regular
CUST-08512,ID,Dewi Halim,Regular
CUST-08513,ID,Dwi Sutanto,Regular
CUST-08514,MY,Haziq Hisyam,Regular
CUST-08515,ID,Anisa Nugroho,Gold
CUST-08516,ID,Putri Hidayat,Regular
CUST-08517,ID,Eka Sutanto,Regular
CUST-08518,ID,Agus Halim,Silver
CUST-08519,ID,Putri Saputra,Regular
CUST-08520,MY,Zulkifli Jamal,Regular
CUST-08521,ID,Andi Nugroho,Gold
CUST-08522,ID,Sari Permata,Silver
CUST-08523,ID,Yoga Hidayat,Regular
CUST-08524,ID,Yoga Pamungkas,Regular
CUST-08525,SG,Lee Rachel,Regular
CUST-08526,ID,Sari Saputra,Silver
CUST-08527,ID,Putri Sutanto,Regular
CUST-08528,MY,Azlan Othman,Gold
CUST-08529,ID,Nur Pratama,Gold
CUST-08530,MY,Faiz Nasir,Silver
CUST-08531,ID,Wulan Wibowo,Regular
CUST-08532,MY,Nabila Ismail,Regular
CUST-08533,ID,Eka Mahendra,Gold
CUST-08534,ID,Dwi Saputra,Silver
CUST-08535,ID,Yoga Sutanto,Silver
CUST-08536,ID,Fajar Rahmawati,Regular
CUST-08537,ID,Rizki Sutanto,Regular
CUST-08538,ID,Wulan Nugroho,Regular
CUST-08539,ID,Dewi Wibowo,Regular
CUST-08540,ID,Fajar Halim,Silver
CUST-08541,ID,Nur Rahmawati,Regular
CUST-08542,MY,Ahmad Jamal,Regular
CUST-08543,MY,Nurul Hassan,Regular
CUST-08544,ID,Fajar Sutanto,Platinum
CUST-08545,ID,Agus Wibowo,Silver
CUST-08546,ID,Putri Permata,Silver
CUST-08547,ID,Rina Permata,Regular
CUST-08548,ID,Agus Siregar,Silver
CUST-08549,ID,Sari Lestari,Regular
CUST-08550,ID,Anisa Wibowo,Gold
CUST-08551,ID,Rizki Wibowo,Regular
CUST-08552,ID,Fajar Pamungkas,Regular
CUST-08553,ID,Rudi Lestari,Regular
CUST-08554,SG,Goh Mei Ling,Platinum
CUST-08555,ID,Rina Wibowo,Gold
CUST-08556,ID,Ayu Halim,Gold
CUST-08557,ID,Bambang Hidayat,Regular
CUST-08558,ID,Anisa Wibowo,Silver
CUST-08559,ID,Cahyo Wijaya,Gold
CUST-08560,MY,Aisyah Kamal,Regular
CUST-08561,MY,Zulkifli Basri,Silver
CUST-08562,MY,Ahmad Salleh,Silver
CUST-08563,SG,Goh Sarah,Silver
CUST-08564,ID,Agus Pratama,Gold
CUST-08565,MY,Hafiz Aziz,Platinum
CUST-08566,ID,Rudi Siregar,Gold
CUST-08567,MY,Hanis Halim,Regular
CUST-08568,ID,Fajar Siregar,Gold
CUST-08569,ID,Yoga Sutanto,Regular
CUST-08570,ID,Indra Wibowo,Silver
CUST-08571,ID,Putri Pratama,Regular
CUST-08572,ID,Indra Nuraini,Silver
CUST-08573,ID,Cahyo Hidayat,Silver
CUST-08574,ID,Cahyo Utami,Silver
CUST-08575,ID,Dewi Siregar,Regular
CUST-08576,MY,Khairul Shah,Regular
CUST-08577,ID,Yoga Sutanto,Regular
CUST-08578,MY,Haziq Othman,Gold
CUST-08579,ID,Eka Hidayat,Regular
CUST-08580,ID,Putri Hidayat,Regular
CUST-08581,ID,Sari Gunawan,Regular
CUST-08582,MY,Aina Yusof,Regular
CUST-08583,ID,Rizki Halim,Gold
CUST-08584,SG,Tan Hui Min,Regular
CUST-08585,SG,Lau Jia Hui,Regular
CUST-08586,MY,Siti Nasir,Platinum
CUST-08587,ID,Rina Saputra,Regular
CUST-08588,ID,Indra Pratama,Platinum
CUST-08589,MY,Nadia Razak,Silver
CUST-08590,ID,Cahyo Wijaya,Gold
CUST-08591,ID,Eka Santoso,Regular
CUST-08592,ID,Yoga Utami,Silver
CUST-08593,MY,Mohd Roslan,Silver
CUST-08594,ID,Sari Saputra,Silver
CUST-08595,ID,Indra Tjahyono,Silver
CUST-08596,MY,Faiz Abdullah,Silver
CUST-08597,ID,Rina Mahendra,Regular
CUST-08598,ID,Sari Siregar,Gold
CUST-08599,ID,Wulan Hidayat,Silver
CUST-08600,MY,Aina Kamal,Silver
CUST-08601,ID,Eka Utami,Regular
CUST-08602,ID,Eka Halim,Silver
CUST-08603,ID,Rudi Pratama,Silver
CUST-08604,ID,Indra Nugroho,Gold
CUST-08605,ID,Cahyo Hidayat,Regular
CUST-08606,SG,Koh Rachel,Gold
CUST-08607,SG,Lee Jia Hui,Regular
CUST-08608,ID,Ayu Siregar,Regular
CUST-08609,MY,Hanis Rahman,Silver
CUST-08610,ID,Nur Hidayat,Regular
CUST-08611,ID,Ayu Utami,Regular
CUST-08612,ID,Agus Nuraini,Silver
CUST-08613,ID,Rina Nugroho,Regular
CUST-08614,ID,Bambang Wijaya,Regular
CUST-08615,MY,Nabila Jamal,Silver
CUST-08616,ID,Rudi Ramadhani,Regular
CUST-08617,ID,Rina Gunawan,Regular
CUST-08618,MY,Syafiq Hisyam,Silver
CUST-08619,ID,Dewi Rahmawati,Regular
CUST-08620,MY,Hakim Latif,Regular
CUST-08621,ID,Sari Wibowo,Regular
CUST-08622,MY,Aisyah Othman,Regular
CUST-08623,ID,Rizki Tjahyono,Regular
CUST-08624,ID,Anisa Wibowo,Silver
CUST-08625,ID,Sari Wijaya,Regular
CUST-08626,ID,Indra Hidayat,Regular
CUST-08627,ID,Indra Pamungkas,Silver
CUST-08628,ID,Putri Gunawan,Gold
CUST-08629,ID,Indra Utami,Regular
CUST-08630,ID,Ayu Ramadhani,Regular
CUST-08631,MY,Zulkifli Basri,Gold
CUST-08632,ID,Nur Nuraini,Regular
CUST-08633,ID,Dwi Utami,Regular
CUST-08634,MY,Nadia Razak,Silver
CUST-08635,ID,Bambang Saputra,Regular
CUST-08636,MY,Faiz Kamal,Regular
CUST-08637,ID,Andi Utami,Regular
CUST-08638,ID,Agus Siregar,Regular
CUST-08639,ID,Putri Mahendra,Gold
CUST-08640,ID,Cahyo Pratama,Regular
CUST-08641,ID,Andi Saputra,Gold
CUST-08642,ID,Indra Mahendra,Regular
CUST-08643,SG,Yeo Hui Min,Platinum
CUST-08644,MY,Nadia Hassan,Regular
CUST-08645,ID,Dwi Gunawan,Platinum
CUST-08646,ID,Rizki Mahendra,Platinum
CUST-08647,ID,Sari Nuraini,Regular
CUST-08648,ID,Agus Rahmawati,Regular
CUST-08649,ID,Dewi Pratama,Regular
CUST-08650,MY,Nadia Kamal,Platinum
CUST-08651,ID,Yoga Permata,Regular
CUST-08652,MY,Syafiq Hassan,Regular
CUST-08653,ID,Putri Lestari,Regular
CUST-08654,ID,Cahyo Mahendra,Regular
CUST-08655,ID,Rina Siregar,Regular
CUST-08656,MY,Faiz Rahman,Regular
CUST-08657,ID,Putri Pratama,Regular
CUST-08658,MY,Mohd Idris,Silver
CUST-08659,ID,Rina Pamungkas,Regular
CUST-08660,SG,Chew Jun Jie,Platinum
CUST-08661,MY,Nabila Jamal,Silver
CUST-08662,ID,Agus Pamungkas,Platinum
CUST-08663,ID,Yoga Saputra,Silver
CUST-08664,MY,Faiz Razak,Regular
CUST-08665,MY,Hakim Rahman,Gold
CUST-08666,MY,Mohd Aziz,Regular
CUST-08667,MY,Syafiq Ismail,Gold
CUST-08668,ID,Dewi Wibowo,Silver
CUST-08669,SG,Teo Chloe,Regular
CUST-08670,ID,Nur Halim,Regular
CUST-08671,ID,Nur Nuraini,Silver
CUST-08672,ID,Dwi Tjahyono,Gold
CUST-08674,ID,Rina Nuraini,Regular
CUST-08675,ID,Rudi Nuraini,Silver
CUST-08676,ID,Bambang Wibowo,Gold
CUST-08677,ID,Eka Wibowo,Regular
CUST-08678,ID,Yoga Mahendra,Silver
CUST-08679,ID,Yoga Pratama,Silver
CUST-08680,ID,Yoga Santoso,Silver
CUST-08681,MY,Aisyah Latif,Regular
CUST-08682,SG,Goh Wei Ming,Regular
CUST-08683,ID,Anisa Santoso,Regular
CUST-08684,MY,Aisyah Idris,Regular
CUST-08685,SG,Yeo Li Ting,Silver
CUST-08686,ID,Rina Wijaya,Silver
CUST-08687,ID,Rina Tjahyono,Gold
CUST-08688,ID,Dwi Permata,Regular
CUST-08689,ID,Indra Mahendra,Silver
CUST-08690,ID,Wulan Mahendra,Regular
CUST-08691,ID,Ayu Wibowo,Regular
CUST-08692,ID,Andi Nugroho,Regular
CUST-08693,ID,Ayu Permata,Regular
CUST-08694,MY,Amir Aziz,Regular
CUST-08695,ID,Indra Siregar,Gold
CUST-08696,ID,Indra Utami,Silver
CUST-08697,ID,Rina Tjahyono,Regular
CUST-08698,ID,Anisa Lestari,Regular
CUST-08699,ID,Wulan Siregar,Gold
CUST-08700,MY,Hakim Jamal,Regular
CUST-08701,ID,Anisa Hidayat,Regular
CUST-08702,ID,Dwi Pratama,Regular
CUST-08703,SG,Koh Jun Jie,Platinum
CUST-08704,MY,Siti Zainal,Gold
CUST-08705,ID,Dwi Nugroho,Regular
CUST-08706,MY,Hanis Ismail,Platinum
CUST-08707,ID,Nur Pamungkas,Regular
CUST-08708,MY,Zulkifli Abdullah,Regular
CUST-08709,MY,Aisyah Rahman,Silver
CUST-08710,ID,Anisa Halim,Regular
CUST-08711,ID,Dewi Hidayat,Gold
CUST-08712,ID,Andi Nuraini,Regular
CUST-08713,ID,Putri Saputra,Silver
CUST-08714,ID,Agus Siregar,Regular
CUST-08715,ID,Rizki Utami,Platinum
CUST-08716,ID,Agus Ramadhani,Regular
CUST-08717,ID,Ayu Nugroho,Gold
CUST-08718,ID,Andi Gunawan,Gold
CUST-08719,ID,Rina Saputra,Regular
CUST-08720,ID,Dewi Wijaya,Gold
CUST-08721,ID,Sari Halim,Regular
CUST-08722,ID,Dwi Mahendra,Platinum
CUST-08723,ID,Agus Wijaya,Silver
CUST-08724,MY,Khairul Razak,Silver
CUST-08725,MY,Nurul Hisyam,Regular
CUST-08726,ID,Ayu Tjahyono,Gold
CUST-08727,ID,Nur Nuraini,Regular
CUST-08728,SG,Yeo Nicholas,Regular
CUST-08729,MY,Khairul Roslan,Regular
CUST-08730,SG,Koh Mei Ling,Regular
CUST-08731,MY,Faiz Roslan,Regular
CUST-08732,ID,Nur Wibowo,Gold
CUST-08733,MY,Farah Nasir,Silver
CUST-08734,MY,Nabila Shah,Silver
CUST-08735,ID,Ayu Hidayat,Silver
CUST-08736,MY,Aisyah Hassan,Silver
CUST-08737,ID,Indra Santoso,Silver
CUST-08738,MY,Azlan Idris,Gold
CUST-08739,ID,Putri Nuraini,Regular
CUST-08740,ID,Dewi Pamungkas,Regular
CUST-08741,SG,Goh Jia Hui,Regular
CUST-08742,MY,Khairul Hisyam,Regular
CUST-08743,ID,Rina Halim,Silver
CUST-08744,ID,Eka Lestari,Silver
CUST-08745,ID,Putri Utami,Regular
CUST-08746,MY,Izzat Idris,Silver
CUST-08747,MY,Aisyah Zainal,Silver
CUST-08748,ID,Rudi Pratama,Regular
CUST-08749,ID,Anisa Wijaya,Silver
CUST-08750,ID,Dwi Permata,Silver
CUST-08751,MY,Haziq Latif,Platinum
CUST-08752,ID,Andi Permata,Silver
CUST-08753,ID,Putri Wibowo,Regular
CUST-08754,ID,Putri Wijaya,Regular
CUST-08755,ID,Rizki Nuraini,Gold
CUST-08756,ID,Andi Lestari,Silver
CUST-08757,ID,Rina Wijaya,Silver
CUST-08758,ID,Ayu Lestari,Regular
CUST-08759,ID,Cahyo Nugroho,Silver
CUST-08760,ID,Putri Saputra,Gold
CUST-08761,ID,Wulan Nugroho,Gold
CUST-08762,MY,Faiz Basri,Gold
CUST-08763,ID,Agus Mahendra,Silver
CUST-08764,ID,Dewi Gunawan,Gold
CUST-08765,SG,Yeo Rachel,Silver
CUST-08766,MY,Syafiq Hisyam,Regular
CUST-08767,SG,Goh Li Ting,Gold
CUST-08768,SG,Koh Aaron,Regular
CUST-08769,MY,Hakim Kamal,Gold
CUST-08770,ID,Dewi Sutanto,Regular
CUST-08771,ID,Andi Wibowo,Silver
CUST-08772,MY,Siti Basri,Regular
CUST-08773,ID,Bambang Wibowo,Regular
CUST-08774,ID,Dewi Nugroho,Regular
CUST-08775,MY,Faiz Nasir,Gold
CUST-08776,ID,Dwi Wijaya,Regular
CUST-08777,ID,Cahyo Halim,Silver
CUST-08778,ID,Indra Permata,Gold
CUST-08779,ID,Dewi Mahendra,Regular
CUST-08780,SG,Goh Li Ting,Regular
CUST-08781,ID,Fajar Mahendra,Gold
CUST-08782,ID,Eka Ramadhani,Silver
CUST-08783,ID,Ayu Wijaya,Silver
CUST-08784,MY,Amir Abdullah,Silver
CUST-08785,ID,Ayu Sutanto,Regular
CUST-08786,ID,Andi Rahmawati,Regular
CUST-08787,ID,Putri Sutanto,Regular
CUST-08788,ID,Cahyo Nuraini,Regular
CUST-08789,SG,Teo Chloe,Regular
CUST-08790,ID,Anisa Gunawan,Regular
CUST-08791,MY,Haziq Hassan,Silver
CUST-08792,MY,Amir Idris,Platinum
CUST-08793,ID,Rudi Saputra,Platinum
CUST-08794,MY,Nabila Hisyam,Platinum
CUST-08795,ID,Rina Permata,Regular
CUST-08796,ID,Putri Lestari,Regular
CUST-08797,ID,Dwi Wibowo,Regular
CUST-08798,ID,Nur Sutanto,Regular
CUST-08799,ID,Cahyo Wijaya,Regular
CUST-08800,ID,Wulan Hidayat,Regular
CUST-08801,ID,Rudi Utami,Gold
CUST-08802,ID,Agus Santoso,Gold
CUST-08803,ID,Bambang Permata,Regular
CUST-08804,MY,Nadia Othman,Regular
CUST-08805,ID,Wulan Wibowo,Gold
CUST-08806,ID,Fajar Gunawan,Gold
CUST-08807,MY,Farah Zainal,Gold
CUST-08808,SG,Lim Aaron,Regular
CUST-08809,MY,Azlan Rahman,Silver
CUST-08810,ID,Putri Pamungkas,Silver
CUST-08811,SG,Goh Jing Yi,Gold
CUST-08812,ID,Rina Tjahyono,Regular
CUST-08813,MY,Nadia Shah,Regular
CUST-08814,ID,Nur Nuraini,Silver
CUST-08815,MY,Nurul Ismail,Regular
CUST-08816,ID,Bambang Mahendra,Regular
CUST-08817,MY,Nabila Kamal,Gold
CUST-08818,ID,Rina Siregar,Regular
CUST-08819,ID,Sari Gunawan,Regular
CUST-08820,ID,Andi Lestari,Silver
CUST-08821,MY,Hafiz Hisyam,Regular
CUST-08822,SG,Koh Jun Jie,Regular
CUST-08823,ID,Wulan Tjahyono,Gold
CUST-08824,ID,Rina Siregar,Regular
CUST-08825,MY,Khairul Hassan,Gold
CUST-08826,SG,Lim Aaron,Regular
CUST-08827,ID,Indra Pamungkas,Platinum
CUST-08828,ID,Indra Permata,Regular
CUST-08829,MY,Syafiq Jamal,Gold
CUST-08830,MY,Hafiz Roslan,Regular
CUST-08831,ID,Agus Wijaya,Silver
CUST-08832,ID,Anisa Lestari,Silver
CUST-08833,ID,Rizki Wijaya,Regular
CUST-08834,ID,Sari Pamungkas,Regular
CUST-08835,ID,Dewi Mahendra,Regular
CUST-08836,ID,Dewi Tjahyono,Regular
CUST-08837,ID,Andi Utami,Silver
CUST-08838,ID,Sari Sutanto,Regular
CUST-08839,ID,Cahyo Lestari,Silver
CUST-08840,ID,Nur Nugroho,Gold
CUST-08841,ID,Indra Gunawan,Gold
CUST-08842,ID,Rina Wijaya,Regular
CUST-08843,ID,Nur Saputra,Platinum
CUST-08844,MY,Faiz Abdullah,Platinum
CUST-08845,MY,Amir Zainal,Silver
CUST-08846,ID,Andi Wijaya,Silver
CUST-08847,ID,Ayu Ramadhani,Regular
CUST-08848,ID,Anisa Mahendra,Silver
CUST-08849,MY,Izzat Halim,Regular
CUST-08850,ID,Agus Tjahyono,Regular
CUST-08851,ID,Indra Sutanto,Regular
CUST-08852,SG,Yeo Natalie,Platinum
CUST-08853,ID,Wulan Pratama,Gold
CUST-08854,ID,Nur Mahendra,Regular
